Frame         Time          Elec          VdW           Total         
397           397           -739.875      -46.1835      -786.058      
398           398           -658.912      -37.9244      -696.836      
399           399           -735.704      -41.8068      -777.511      
400           400           -635.25       -48.8607      -684.111      
401           401           -768.615      -39.1616      -807.777      
402           402           -594.892      -51.5452      -646.437      
403           403           -498.043      -42.1948      -540.237      
404           404           -342.266      -43.1853      -385.451      
405           405           -607.25       -44.1764      -651.427      
406           406           -394.853      -39.3129      -434.166      
407           407           -404.781      -41.1365      -445.917      
408           408           -508.899      -46.2071      -555.106      
409           409           -564.203      -45.9213      -610.124      
410           410           -739.009      -46.9463      -785.955      
411           411           -584.535      -47.7222      -632.258      
412           412           -441.648      -44.0497      -485.698      
413           413           -763.634      -48.3815      -812.015      
414           414           -486.597      -47.5324      -534.13       
415           415           -610.723      -49.3438      -660.067      
416           416           -653.118      -51.025       -704.143      
417           417           -388.712      -44.8997      -433.611      
418           418           -353.787      -39.2469      -393.034      
419           419           -627.208      -37.3423      -664.55       
420           420           -570.431      -42.5315      -612.962      
421           421           -579.919      -44.9398      -624.859      
422           422           -570.612      -43.9037      -614.516      
423           423           -509.976      -41.1911      -551.167      
424           424           -452.015      -35.8537      -487.869      
425           425           -668.716      -36.3065      -705.023      
426           426           -370.9        -45.5823      -416.482      
427           427           -456.98       -52.104       -509.084      
428           428           -311.513      -57.0374      -368.551      
429           429           -397.5        -38.9279      -436.428      
430           430           -523.405      -45.9407      -569.346      
431           431           -590.804      -45.0216      -635.825      
432           432           -499.538      -43.7812      -543.319      
433           433           -561.977      -29.2231      -591.2        
434           434           -551.682      -37.9722      -589.654      
435           435           -725.323      -44.0013      -769.324      
436           436           -439.882      -42.7563      -482.638      
437           437           -343.523      -39.0081      -382.531      
438           438           -502.002      -43.2243      -545.226      
439           439           -561.714      -39.7626      -601.476      
440           440           -588.932      -39.8961      -628.828      
441           441           -820.268      -40.0521      -860.32       
442           442           -839.738      -32.188       -871.926      
443           443           -779.378      -57.0433      -836.421      
444           444           -604.579      -44.6964      -649.275      
445           445           -519.953      -38.7536      -558.707      
446           446           -765.387      -54.6984      -820.086      
447           447           -653.612      -45.3278      -698.94       
448           448           -651.98       -36.7983      -688.778      
449           449           -554.372      -48.0491      -602.421      
450           450           -718.73       -46.1724      -764.902      
451           451           -411.539      -48.9049      -460.444      
452           452           -600.277      -41.6635      -641.941      
453           453           -789.542      -46.5292      -836.071      
454           454           -788.447      -49.3574      -837.805      
455           455           -810.464      -45.4711      -855.935      
456           456           -898.168      -39.8155      -937.984      
457           457           -624.599      -43.8804      -668.479      
458           458           -394.539      -37.9773      -432.516      
459           459           -506.384      -44.4009      -550.785      
460           460           -629.648      -49.5497      -679.197      
461           461           -604.696      -41.1697      -645.866      
462           462           -469.411      -46.8662      -516.277      
463           463           -778.267      -31.0603      -809.327      
464           464           -713.576      -42.6695      -756.245      
465           465           -724.993      -38.1216      -763.114      
466           466           -633.619      -46.3165      -679.935      
467           467           -865.925      -45.4433      -911.368      
468           468           -530.861      -38.6357      -569.497      
469           469           -697.193      -23.733       -720.926      
470           470           -717.05       -44.0472      -761.097      
471           471           -673.064      -47.3855      -720.45       
472           472           -671.119      -45.1721      -716.292      
473           473           -730.945      -44.4948      -775.44       
474           474           -615.187      -33.3736      -648.561      
475           475           -1146.55      -41.1055      -1187.66      
476           476           -677.579      -40.6305      -718.209      
477           477           -446.19       -29.994       -476.184      
478           478           -553.703      -42.1114      -595.815      
479           479           -680.753      -34.2792      -715.032      
480           480           -589.719      -28.1778      -617.897      
481           481           -453.488      -29.2484      -482.737      
482           482           -574.498      -33.9128      -608.411      
483           483           -465.931      -39.1853      -505.116      
484           484           -265.883      -32.3375      -298.22       
485           485           -548.228      -45.5378      -593.766      
486           486           -494.877      -31.4405      -526.317      
487           487           -616.737      -36.0918      -652.828      
488           488           -314.528      -34.1408      -348.668      
489           489           -669.284      -29.0644      -698.348      
490           490           -902.615      -44.2036      -946.818      
491           491           -806.299      -39.1724      -845.471      
492           492           -789.458      -42.792       -832.25       
493           493           -836.992      -39.7308      -876.723      
494           494           -649.97       -43.6085      -693.578      
495           495           -559.741      -40.4365      -600.178      
496           496           -559.321      -52.0291      -611.35       
497           497           -680.352      -56.0849      -736.437      
498           498           -694.266      -59.6098      -753.876      
