Frame         Time          Elec          VdW           Total         
378           378           -468.047      -71.0786      -539.126      
379           379           -413.099      -70.3163      -483.416      
380           380           -406.468      -64.0412      -470.509      
381           381           -533.063      -65.2026      -598.265      
382           382           -537.562      -57.2119      -594.774      
383           383           -473.314      -63.4676      -536.781      
384           384           -541.302      -65.0936      -606.396      
385           385           -409.864      -57.9747      -467.838      
386           386           -388.752      -64.9203      -453.673      
387           387           -462.941      -66.898       -529.839      
388           388           -395.978      -63.1683      -459.146      
389           389           -429.133      -58.879       -488.012      
390           390           -444.82       -73.013       -517.833      
391           391           -549.67       -72.9074      -622.577      
392           392           -463.837      -59.2665      -523.104      
393           393           -453.587      -70.6938      -524.281      
394           394           -495.407      -67.5544      -562.962      
395           395           -493.436      -73.4284      -566.864      
396           396           -520.95       -75.1656      -596.116      
397           397           -430.583      -69.8174      -500.4        
398           398           -547.057      -67.5294      -614.587      
399           399           -589.465      -58.8502      -648.315      
400           400           -502.941      -53.386       -556.327      
401           401           -593.626      -61.3508      -654.977      
402           402           -553.648      -57.2527      -610.9        
403           403           -562.251      -51.1598      -613.411      
404           404           -557.43       -52.2726      -609.702      
405           405           -562.9        -64.95        -627.85       
406           406           -484.699      -49.9369      -534.636      
407           407           -564.85       -64.194       -629.044      
408           408           -540.812      -58.7146      -599.527      
409           409           -550.955      -64.9596      -615.914      
410           410           -630.86       -63.1051      -693.965      
411           411           -666.61       -63.2177      -729.828      
412           412           -684.73       -68.3573      -753.087      
413           413           -666.148      -56.753       -722.901      
414           414           -695.097      -70.3058      -765.403      
415           415           -632.14       -61.7141      -693.854      
416           416           -542.65       -66.1237      -608.774      
417           417           -487.19       -52.3224      -539.512      
418           418           -533.125      -55.0388      -588.163      
419           419           -535.559      -63.0923      -598.651      
420           420           -534.798      -67.9755      -602.774      
421           421           -529.632      -62.9242      -592.556      
422           422           -577.245      -60.5562      -637.801      
423           423           -544.498      -59.0886      -603.586      
424           424           -602.953      -66.0325      -668.986      
425           425           -577.28       -58.4254      -635.706      
426           426           -641.384      -60.418       -701.802      
