Frame         Time          Elec          VdW           Total         
477           477           -949.716      -70.3187      -1020.03      
478           478           -873.26       -60.9094      -934.17       
479           479           -891.71       -67.8922      -959.602      
480           480           -887.585      -64.9848      -952.57       
481           481           -925.151      -76.4159      -1001.57      
482           482           -1020.26      -85.9689      -1106.23      
483           483           -1046.53      -76.856       -1123.39      
484           484           -973.116      -73.7614      -1046.88      
485           485           -1074.55      -68.1658      -1142.72      
486           486           -1086.93      -76.5365      -1163.47      
487           487           -988.84       -78.6843      -1067.52      
488           488           -961.336      -79.4719      -1040.81      
489           489           -892.84       -67.1641      -960.004      
490           490           -938.724      -70.8712      -1009.6       
491           491           -906.012      -73.7942      -979.806      
492           492           -941.198      -62.7479      -1003.95      
493           493           -1026.68      -67.2845      -1093.97      
494           494           -849.938      -79.3634      -929.301      
495           495           -985.647      -71.5187      -1057.17      
496           496           -901.89       -73.8001      -975.691      
497           497           -961.505      -65.5363      -1027.04      
498           498           -893.559      -83.4041      -976.963      
499           499           -1011.13      -68.7936      -1079.93      
500           500           -974.563      -73.0706      -1047.63      
501           501           -1037.12      -75.1246      -1112.25      
502           502           -939.623      -70.3291      -1009.95      
503           503           -974.862      -77.257       -1052.12      
504           504           -984.693      -70.0715      -1054.76      
505           505           -940.253      -76.7853      -1017.04      
506           506           -972.242      -83.4152      -1055.66      
507           507           -933.584      -83.8224      -1017.41      
508           508           -1070         -82.1943      -1152.19      
509           509           -1077.71      -80.8443      -1158.55      
510           510           -1106.78      -84.1922      -1190.98      
511           511           -1084.59      -74.1002      -1158.69      
512           512           -1040.19      -76.2415      -1116.43      
513           513           -1242.97      -62.2528      -1305.22      
514           514           -1105.73      -76.9161      -1182.64      
515           515           -1089.05      -67.1413      -1156.19      
516           516           -1086.98      -78.9737      -1165.96      
517           517           -1134.63      -76.9358      -1211.57      
518           518           -1024.83      -71.0204      -1095.85      
519           519           -953.172      -69.0462      -1022.22      
520           520           -1000.23      -70.0811      -1070.31      
521           521           -906.705      -73.3413      -980.047      
522           522           -954.272      -64.8447      -1019.12      
523           523           -1019.35      -68.9598      -1088.31      
524           524           -1034.65      -74.6607      -1109.31      
525           525           -1092.59      -68.6459      -1161.24      
526           526           -1099.13      -66.7917      -1165.92      
527           527           -1034.62      -68.554       -1103.17      
528           528           -1002.81      -75.8504      -1078.66      
529           529           -811.308      -71.7612      -883.069      
530           530           -898.714      -74.8564      -973.57       
531           531           -813.724      -69.0553      -882.779      
532           532           -1042.14      -80.5628      -1122.7       
533           533           -1032.85      -77.0492      -1109.9       
534           534           -988.616      -78.8429      -1067.46      
535           535           -1056.42      -72.8754      -1129.3       
536           536           -1015.89      -70.4683      -1086.36      
537           537           -947.425      -81.1596      -1028.58      
538           538           -972.591      -65.7385      -1038.33      
539           539           -946.293      -76.8324      -1023.13      
540           540           -972.203      -76.4119      -1048.61      
541           541           -959.443      -66.795       -1026.24      
542           542           -928.984      -77.2505      -1006.23      
543           543           -862.947      -67.8388      -930.786      
544           544           -890.571      -61.9607      -952.531      
545           545           -879.678      -78.6073      -958.285      
546           546           -784.481      -75.3921      -859.873      
547           547           -851.525      -74.7549      -926.28       
548           548           -1033.49      -70.7277      -1104.22      
549           549           -1073.66      -63.982       -1137.64      
550           550           -1164.67      -68.6215      -1233.3       
551           551           -1139.69      -62.5076      -1202.2       
552           552           -1171.97      -71.8813      -1243.85      
553           553           -1171.67      -68.3685      -1240.04      
554           554           -1200.62      -73.6979      -1274.31      
555           555           -1194.61      -64.6971      -1259.3       
556           556           -1148.3       -65.4529      -1213.75      
557           557           -1167.68      -77.1194      -1244.8       
558           558           -1206.24      -78.2537      -1284.49      
559           559           -1165.5       -78.2172      -1243.71      
560           560           -1159.15      -76.5748      -1235.72      
561           561           -1140.69      -71.3457      -1212.04      
562           562           -1197.17      -70.0209      -1267.2       
563           563           -1142.38      -87.7665      -1230.15      
564           564           -1141.64      -82.3865      -1224.02      
565           565           -1104.66      -75.1458      -1179.81      
566           566           -1140.25      -73.1067      -1213.36      
567           567           -1082.39      -74.1702      -1156.56      
568           568           -1178.83      -75.7972      -1254.62      
569           569           -1075.36      -83.979       -1159.34      
570           570           -1157.39      -77.749       -1235.14      
571           571           -1199.2       -81.6381      -1280.84      
572           572           -1253.03      -69.2355      -1322.27      
573           573           -1191.2       -85.613       -1276.81      
574           574           -1232.4       -70.2317      -1302.63      
575           575           -1170.81      -86.2662      -1257.07      
576           576           -1122.52      -78.9659      -1201.49      
577           577           -1229.33      -88.3572      -1317.69      
578           578           -1217.35      -78.9454      -1296.3       
579           579           -1209.71      -71.9869      -1281.69      
580           580           -1216.42      -69.3795      -1285.8       
581           581           -1122.94      -68.3083      -1191.25      
582           582           -1047.34      -70.0977      -1117.44      
583           583           -1190.05      -76.2176      -1266.27      
584           584           -1183.01      -72.5846      -1255.6       
585           585           -1196.83      -69.7663      -1266.6       
586           586           -1182.93      -77.2868      -1260.21      
587           587           -1073.99      -88.092       -1162.09      
588           588           -1075.51      -76.3073      -1151.82      
589           589           -1106.36      -65.8549      -1172.22      
590           590           -1053.87      -71.1843      -1125.05      
591           591           -976.512      -65.7002      -1042.21      
592           592           -1027.55      -67.0235      -1094.58      
593           593           -1027.96      -77.4747      -1105.43      
594           594           -975.997      -72.1814      -1048.18      
595           595           -1029.53      -74.9791      -1104.51      
596           596           -985.767      -68.837       -1054.6       
597           597           -1050.19      -67.991       -1118.18      
598           598           -1046.86      -74.3035      -1121.16      
599           599           -1020.34      -72.9594      -1093.3       
600           600           -1027.45      -77.7777      -1105.23      
601           601           -1071.85      -76.5294      -1148.38      
602           602           -1043.89      -79.6508      -1123.54      
603           603           -1058.29      -70.9371      -1129.23      
604           604           -1050.53      -85.1077      -1135.64      
605           605           -1003.65      -84.666       -1088.32      
606           606           -1019.24      -72.458       -1091.7       
607           607           -1135.23      -82.2045      -1217.44      
608           608           -979.466      -81.1373      -1060.6       
609           609           -994.359      -79.3424      -1073.7       
610           610           -956.556      -81.0732      -1037.63      
611           611           -898.356      -74.998       -973.354      
612           612           -838.916      -72.943       -911.859      
613           613           -864.301      -65.0943      -929.395      
614           614           -904.183      -69.3448      -973.527      
615           615           -955.482      -75.0981      -1030.58      
616           616           -993.063      -79.5719      -1072.64      
617           617           -941.32       -73.4227      -1014.74      
618           618           -943.527      -72.2733      -1015.8       
619           619           -842.694      -73.1857      -915.88       
620           620           -975.474      -69.6617      -1045.14      
621           621           -969.511      -64.6954      -1034.21      
622           622           -938.849      -61.5925      -1000.44      
623           623           -878.092      -72.9621      -951.054      
