Frame         Time          Elec          VdW           Total         
333           333           -981.987      -73.7044      -1055.69      
334           334           -903.055      -83.0847      -986.14       
335           335           -976.774      -79.3657      -1056.14      
336           336           -896.247      -75.5026      -971.75       
337           337           -904.303      -85.1363      -989.439      
338           338           -939.003      -78.7199      -1017.72      
339           339           -893.379      -69.2734      -962.653      
340           340           -895.62       -80.1967      -975.816      
341           341           -865.891      -83.3704      -949.261      
342           342           -893.48       -72.0684      -965.549      
343           343           -958.175      -76.0695      -1034.24      
344           344           -961.144      -70.2698      -1031.41      
345           345           -924.031      -66.6572      -990.688      
346           346           -1028.69      -73.3915      -1102.08      
347           347           -893.369      -80.8235      -974.192      
348           348           -911.483      -77.3475      -988.83       
349           349           -964.907      -83.7077      -1048.61      
350           350           -1015.71      -76.1676      -1091.88      
351           351           -974.061      -78.4653      -1052.53      
352           352           -986.344      -79.3987      -1065.74      
353           353           -1012.69      -84.7495      -1097.44      
354           354           -887.306      -86.0741      -973.38       
355           355           -1043.84      -86.5624      -1130.4       
356           356           -1001.73      -88.3525      -1090.08      
357           357           -1013.01      -85.5366      -1098.55      
358           358           -1026.34      -90.6757      -1117.01      
359           359           -1028.78      -85.2984      -1114.08      
360           360           -1036.1       -80.0992      -1116.2       
361           361           -1006.06      -89.2597      -1095.32      
362           362           -982.16       -82.938       -1065.1       
363           363           -987.937      -88.0302      -1075.97      
364           364           -966.142      -83.8964      -1050.04      
365           365           -952.764      -89.3141      -1042.08      
366           366           -932.467      -87.3517      -1019.82      
367           367           -1010.96      -81.2612      -1092.22      
368           368           -961.743      -88.2397      -1049.98      
369           369           -934.768      -92.1815      -1026.95      
370           370           -970.353      -83.6647      -1054.02      
371           371           -1016.3       -77.7001      -1094         
372           372           -1091.47      -74.8802      -1166.35      
373           373           -1084.71      -85.3491      -1170.06      
374           374           -1028.96      -85.8089      -1114.77      
375           375           -1020.78      -83.7833      -1104.56      
376           376           -1041.7       -83.4004      -1125.11      
377           377           -989.4        -81.1628      -1070.56      
378           378           -986.797      -74.9783      -1061.77      
379           379           -967.476      -86.4926      -1053.97      
380           380           -1025.75      -73.8274      -1099.57      
381           381           -1029.9       -77.1711      -1107.07      
382           382           -1052.11      -72.1452      -1124.26      
383           383           -918.826      -77.2576      -996.084      
384           384           -1046.78      -77.0736      -1123.85      
385           385           -1006.17      -75.1551      -1081.32      
386           386           -1030.11      -87.784       -1117.89      
387           387           -1045.75      -77.3946      -1123.14      
388           388           -1032.39      -78.9956      -1111.38      
389           389           -1091.73      -75.3185      -1167.05      
390           390           -942.478      -77.7915      -1020.27      
391           391           -1028.44      -80.7408      -1109.18      
392           392           -1012.91      -84.4721      -1097.38      
393           393           -1056.58      -83.1446      -1139.72      
394           394           -1072.92      -84.0766      -1157         
395           395           -959.052      -82.1053      -1041.16      
396           396           -1095.19      -75.8258      -1171.01      
397           397           -1148.4       -76.3103      -1224.71      
398           398           -1103.77      -78.9075      -1182.68      
399           399           -1196.71      -77.9991      -1274.71      
400           400           -1187.71      -72.3184      -1260.03      
401           401           -1164.52      -82.6582      -1247.18      
402           402           -1147         -79.4699      -1226.47      
403           403           -1091.53      -81.5836      -1173.11      
404           404           -1087.74      -81.7212      -1169.46      
405           405           -1095.61      -75.2558      -1170.86      
406           406           -1061.47      -73.9232      -1135.4       
407           407           -1092.49      -60.1836      -1152.67      
408           408           -1061.81      -72.5754      -1134.39      
409           409           -1093.82      -69.9003      -1163.72      
410           410           -1093.47      -70.3946      -1163.86      
411           411           -1067.59      -74.1875      -1141.78      
412           412           -1043.03      -63.7768      -1106.8       
413           413           -1152.76      -70.514       -1223.27      
414           414           -1116.2       -79.6071      -1195.8       
415           415           -1075.09      -72.8973      -1147.98      
416           416           -1038.01      -71.6849      -1109.7       
417           417           -1090.22      -75.4918      -1165.71      
418           418           -1088.83      -67.7403      -1156.57      
419           419           -1083.67      -63.699       -1147.36      
420           420           -1125.76      -72.9219      -1198.68      
421           421           -1168.16      -74.1285      -1242.28      
422           422           -1156.89      -84.7713      -1241.66      
423           423           -1225.85      -69.5301      -1295.38      
424           424           -1014.25      -78.9049      -1093.16      
425           425           -1108.5       -82.816       -1191.32      
426           426           -1103.55      -65.9737      -1169.52      
427           427           -1128.95      -71.6867      -1200.64      
428           428           -1050.92      -76.732       -1127.65      
429           429           -1066.76      -67.1041      -1133.86      
430           430           -1135.98      -73.6984      -1209.68      
431           431           -1132.58      -64.5932      -1197.17      
432           432           -1105.12      -69.0759      -1174.19      
433           433           -1171.64      -73.785       -1245.43      
434           434           -1113.82      -75.1801      -1189         
435           435           -1024.99      -68.645       -1093.63      
436           436           -998.696      -68.5342      -1067.23      
437           437           -941.002      -66.9312      -1007.93      
438           438           -922.295      -67.3616      -989.657      
439           439           -996.777      -59.2938      -1056.07      
440           440           -998.482      -58.5314      -1057.01      
441           441           -974.101      -56.7936      -1030.89      
442           442           -914.053      -50.1525      -964.206      
443           443           -864.529      -55.962       -920.491      
444           444           -930.577      -57.629       -988.206      
445           445           -926.436      -58.9525      -985.388      
446           446           -983.559      -54.7806      -1038.34      
447           447           -948.682      -53.9646      -1002.65      
448           448           -971.898      -52.8658      -1024.76      
449           449           -1002.47      -46.7527      -1049.22      
450           450           -955.843      -41.9637      -997.806      
451           451           -959.632      -43.69        -1003.32      
452           452           -927.652      -44.6534      -972.306      
453           453           -941.648      -43.3448      -984.993      
454           454           -988.662      -43.4207      -1032.08      
455           455           -966.394      -44.6145      -1011.01      
456           456           -1028.21      -50.3718      -1078.58      
457           457           -983.221      -57.409       -1040.63      
458           458           -897.23       -54.6788      -951.909      
459           459           -967.764      -58.4524      -1026.22      
460           460           -913.862      -53.565       -967.427      
461           461           -954.39       -45.6063      -999.996      
462           462           -983.43       -45.6196      -1029.05      
463           463           -1032.91      -54.418       -1087.33      
464           464           -1018.76      -47.4483      -1066.21      
465           465           -1023.62      -43.7553      -1067.38      
466           466           -923.098      -56.7557      -979.854      
467           467           -940.21       -54.4821      -994.692      
468           468           -916.544      -50.4204      -966.965      
469           469           -945.406      -52.6697      -998.076      
470           470           -966.072      -46.7315      -1012.8       
471           471           -971.643      -50.2777      -1021.92      
472           472           -893.293      -51.782       -945.075      
473           473           -922.488      -53.1496      -975.638      
474           474           -1008.72      -45.5292      -1054.25      
475           475           -978.979      -42.6732      -1021.65      
476           476           -986.548      -59.6812      -1046.23      
477           477           -984.458      -52.6162      -1037.07      
478           478           -1030.22      -66.6002      -1096.82      
479           479           -988.716      -62.2944      -1051.01      
480           480           -952.998      -59.5196      -1012.52      
481           481           -907.924      -57.4757      -965.4        
482           482           -994.45       -54.9035      -1049.35      
483           483           -1052.1       -53.2157      -1105.32      
484           484           -990.65       -59.9123      -1050.56      
485           485           -1038.3       -52.4         -1090.7       
486           486           -1094.39      -49.4158      -1143.81      
487           487           -1032.19      -52.1518      -1084.34      
488           488           -1032.58      -51.2673      -1083.85      
489           489           -963.214      -63.2422      -1026.46      
490           490           -965.284      -60.8231      -1026.11      
491           491           -967.275      -58.2177      -1025.49      
492           492           -1004.72      -65.517       -1070.23      
493           493           -1103.84      -56.7943      -1160.63      
494           494           -1008.93      -51.0649      -1059.99      
495           495           -976.125      -67.4451      -1043.57      
496           496           -984.943      -52.7589      -1037.7       
497           497           -1018.58      -54.2239      -1072.8       
498           498           -1027.01      -51.7925      -1078.81      
499           499           -993.78       -54.0227      -1047.8       
500           500           -1030.21      -53.7403      -1083.95      
501           501           -964.878      -70.235       -1035.11      
502           502           -935.701      -57.7237      -993.425      
503           503           -925.119      -57.0499      -982.169      
504           504           -996.952      -55.2577      -1052.21      
505           505           -1014.34      -60.9389      -1075.27      
506           506           -991.424      -64.2182      -1055.64      
507           507           -1021.84      -65.5724      -1087.41      
508           508           -1019.98      -62.3909      -1082.38      
509           509           -1007.21      -61.1814      -1068.39      
510           510           -1093.45      -60.5186      -1153.97      
511           511           -1026.22      -59.9105      -1086.13      
512           512           -1177.64      -48.7409      -1226.39      
513           513           -1091.02      -59.6775      -1150.7       
514           514           -1004.15      -52.3565      -1056.51      
515           515           -1078.15      -56.7949      -1134.94      
516           516           -1099.83      -52.3697      -1152.2       
517           517           -1065.22      -55.7667      -1120.98      
518           518           -1090.32      -62.1995      -1152.52      
519           519           -1114.92      -48.4882      -1163.41      
520           520           -1172.74      -57.6677      -1230.41      
521           521           -1152.22      -57.0089      -1209.23      
522           522           -1093.15      -57.3172      -1150.47      
523           523           -1084.28      -62.916       -1147.2       
524           524           -1047.63      -50.9847      -1098.62      
525           525           -1088.57      -55.709       -1144.28      
526           526           -1085.88      -58.342       -1144.22      
527           527           -1114.44      -49.9796      -1164.42      
528           528           -1079         -60.0998      -1139.1       
529           529           -1176.13      -57.803       -1233.93      
530           530           -1097.39      -51.1378      -1148.52      
531           531           -1145.02      -58.9572      -1203.97      
532           532           -1141.76      -61.9802      -1203.74      
533           533           -1160.95      -52.2384      -1213.19      
534           534           -1120.59      -60.8272      -1181.42      
535           535           -1143.02      -51.8125      -1194.84      
536           536           -1131.56      -61.5086      -1193.07      
537           537           -1126.83      -61.9636      -1188.8       
538           538           -1111.06      -55.1698      -1166.23      
539           539           -1197.23      -62.1685      -1259.4       
540           540           -1203.73      -61.3871      -1265.11      
541           541           -1162.73      -63.6564      -1226.38      
542           542           -1217.56      -55.1051      -1272.66      
543           543           -1217.87      -57.4246      -1275.29      
544           544           -1114.75      -57.7574      -1172.51      
545           545           -1208.31      -58.0745      -1266.38      
546           546           -1234.09      -57.8753      -1291.97      
547           547           -1161.85      -61.3972      -1223.25      
548           548           -1194.43      -55.3924      -1249.82      
549           549           -1101.78      -54.3727      -1156.15      
550           550           -1153.25      -52.2059      -1205.45      
551           551           -1162.85      -48.6467      -1211.49      
552           552           -1150.19      -47.8089      -1198         
553           553           -1235.36      -50.2482      -1285.6       
554           554           -1156.19      -57.0764      -1213.26      
555           555           -1140.29      -60.6445      -1200.94      
556           556           -1081.48      -58.8535      -1140.34      
557           557           -1086.06      -57.857       -1143.92      
558           558           -1135.58      -58.7427      -1194.32      
559           559           -1149.33      -57.2211      -1206.55      
560           560           -1105.18      -50.0124      -1155.19      
561           561           -1132.68      -50.6021      -1183.29      
562           562           -1044.76      -56.7023      -1101.46      
563           563           -1132.33      -42.1693      -1174.5       
564           564           -1140.03      -56.7007      -1196.73      
565           565           -1035.58      -52.724       -1088.3       
566           566           -1102.31      -52.7285      -1155.04      
567           567           -1138.59      -50.012       -1188.6       
568           568           -1066.13      -45.487       -1111.62      
569           569           -1049.21      -47.9307      -1097.14      
570           570           -1129.83      -56.6024      -1186.43      
571           571           -1066.48      -53.7066      -1120.19      
572           572           -1071.94      -50.6793      -1122.62      
573           573           -1122.17      -52.7717      -1174.94      
574           574           -1123.03      -60.8808      -1183.92      
575           575           -1067.2       -57.8842      -1125.09      
576           576           -1064.67      -50.0483      -1114.72      
577           577           -1116.39      -52.5009      -1168.89      
578           578           -1033.47      -51.7929      -1085.27      
579           579           -1047.97      -52.8994      -1100.87      
580           580           -1009.12      -62.7261      -1071.85      
581           581           -1063.43      -51.8097      -1115.24      
582           582           -1017.18      -55.8362      -1073.02      
583           583           -1063.79      -62.8985      -1126.69      
584           584           -1041.01      -58.2872      -1099.3       
585           585           -1077.98      -57.8251      -1135.8       
586           586           -938.812      -63.3838      -1002.2       
587           587           -917.569      -60.0902      -977.659      
588           588           -1024.83      -54.6445      -1079.48      
589           589           -959.552      -55.5753      -1015.13      
590           590           -988.698      -58.306       -1047         
591           591           -1092.31      -51.9248      -1144.23      
592           592           -1127.56      -51.5048      -1179.06      
593           593           -1117.53      -65.3169      -1182.85      
594           594           -1073.55      -54.0374      -1127.58      
595           595           -1093.75      -59.1604      -1152.91      
596           596           -1076.85      -45.7623      -1122.62      
597           597           -1083.45      -57.1839      -1140.63      
598           598           -1033.22      -41.9002      -1075.12      
599           599           -1072.62      -55.8754      -1128.49      
600           600           -1033.72      -51.2104      -1084.94      
601           601           -1115.32      -59.0642      -1174.38      
602           602           -1157.54      -57.6187      -1215.16      
603           603           -1116.82      -52.0774      -1168.9       
604           604           -1162.3       -53.9842      -1216.28      
605           605           -1163.82      -56.3778      -1220.2       
606           606           -1061.11      -53.6609      -1114.77      
607           607           -985.525      -58.9067      -1044.43      
608           608           -1039.53      -61.7404      -1101.27      
609           609           -1094.65      -60.1272      -1154.78      
610           610           -1106.18      -55.5304      -1161.71      
611           611           -1127.12      -62.2506      -1189.37      
612           612           -1029.78      -59.702       -1089.48      
613           613           -1075.94      -54.947       -1130.89      
614           614           -1007.41      -70.7493      -1078.16      
615           615           -1041.84      -67.8946      -1109.73      
616           616           -1051.95      -71.0298      -1122.98      
617           617           -1122.08      -68.0933      -1190.17      
618           618           -1077.39      -68.4073      -1145.8       
619           619           -1036.02      -65.4189      -1101.44      
620           620           -1042.91      -64.8334      -1107.74      
621           621           -1034.9       -69.7858      -1104.68      
