Frame         Time          Elec          VdW           Total         
317           317           -1508.82      -66.389       -1575.21      
318           318           -1453.06      -70.1645      -1523.22      
319           319           -1400.29      -60.3702      -1460.66      
320           320           -1489.45      -66.0103      -1555.46      
321           321           -1463.08      -63.4345      -1526.51      
322           322           -1496.14      -55.9971      -1552.14      
323           323           -1482.65      -60.3324      -1542.98      
324           324           -1470.81      -63.2066      -1534.02      
325           325           -1543.58      -54.7475      -1598.33      
326           326           -1398.1       -67.1733      -1465.27      
327           327           -1496.48      -58.0942      -1554.57      
328           328           -1359.55      -67.8952      -1427.44      
329           329           -1358.01      -62.1938      -1420.21      
330           330           -1351.36      -54.434       -1405.79      
331           331           -1414.83      -53.2103      -1468.04      
332           332           -1413.02      -57.1159      -1470.13      
333           333           -1374.4       -55.0073      -1429.41      
334           334           -1367.61      -66.952       -1434.56      
335           335           -1365.21      -62.8343      -1428.04      
336           336           -1336.27      -65.0449      -1401.31      
337           337           -1425.34      -65.7488      -1491.09      
338           338           -1438.04      -48.632       -1486.67      
339           339           -1406.17      -55.1776      -1461.34      
340           340           -1434.05      -37.521       -1471.57      
341           341           -1445.3       -48.368       -1493.67      
342           342           -1348.13      -52.6949      -1400.83      
343           343           -1330.61      -53.3685      -1383.98      
344           344           -1363.91      -45.7644      -1409.67      
345           345           -1476.66      -43.1225      -1519.79      
346           346           -1363.57      -57.5607      -1421.13      
347           347           -1437.35      -50.1475      -1487.5       
348           348           -1371.57      -58.4134      -1429.98      
349           349           -1330.98      -64.7832      -1395.76      
350           350           -1358.58      -50.7779      -1409.36      
351           351           -1507.06      -55.457       -1562.51      
352           352           -1550.66      -50.275       -1600.94      
353           353           -1581.59      -52.574       -1634.17      
354           354           -1414.85      -57.1386      -1471.98      
355           355           -1486.55      -57.6955      -1544.25      
356           356           -1506.39      -50.4615      -1556.85      
357           357           -1591.22      -49.5404      -1640.76      
358           358           -1593.11      -62.8121      -1655.92      
359           359           -1704.33      -43.1991      -1747.53      
360           360           -1697.49      -62.0436      -1759.53      
361           361           -1813.14      -59.0227      -1872.16      
362           362           -1706.88      -58.0763      -1764.96      
363           363           -1680.18      -53.5484      -1733.73      
364           364           -1552.72      -58.2056      -1610.92      
365           365           -1478.75      -48.3962      -1527.14      
366           366           -1606.31      -43.6122      -1649.92      
367           367           -1532.64      -44.4313      -1577.07      
368           368           -1471.45      -58.7066      -1530.16      
369           369           -1578.58      -52.9537      -1631.53      
370           370           -1570.18      -54.1172      -1624.3       
371           371           -1594.67      -36.3547      -1631.03      
372           372           -1413.06      -52.714       -1465.78      
373           373           -1389.19      -42.4768      -1431.66      
374           374           -1405.65      -49.3619      -1455.01      
375           375           -1276.96      -44.73        -1321.69      
376           376           -1287.72      -47.4619      -1335.18      
377           377           -1257.29      -44.6803      -1301.97      
378           378           -1287.02      -48.8158      -1335.83      
379           379           -1345.6       -41.2736      -1386.88      
380           380           -1322.42      -46.9966      -1369.41      
381           381           -1306.45      -36.4835      -1342.94      
382           382           -1337.98      -48.7247      -1386.7       
383           383           -1314.55      -39.8975      -1354.45      
384           384           -1398.24      -33.1531      -1431.39      
385           385           -1317.32      -48.8071      -1366.12      
386           386           -1320.82      -44.4332      -1365.26      
387           387           -1337.43      -49.7931      -1387.22      
388           388           -1420.77      -44.1653      -1464.93      
389           389           -1436.28      -43.2317      -1479.51      
390           390           -1395.75      -44.5936      -1440.34      
391           391           -1429.89      -52.1694      -1482.06      
392           392           -1454.31      -53.6842      -1507.99      
393           393           -1409.03      -52.8879      -1461.92      
394           394           -1385.29      -47.5415      -1432.83      
395           395           -1411.85      -56.5846      -1468.43      
396           396           -1451.94      -43.5883      -1495.53      
397           397           -1446.02      -47.78        -1493.8       
398           398           -1487.94      -50.914       -1538.85      
399           399           -1382.03      -53.0056      -1435.03      
400           400           -1401.41      -49.1803      -1450.59      
401           401           -1500.84      -46.8703      -1547.71      
402           402           -1437.58      -53.173       -1490.75      
403           403           -1455.81      -60.8207      -1516.63      
404           404           -1525.19      -49.2884      -1574.48      
405           405           -1418.5       -57.2631      -1475.77      
406           406           -1457.7       -47.6803      -1505.38      
407           407           -1515.53      -51.083       -1566.61      
408           408           -1310.83      -50.9921      -1361.83      
409           409           -1353.94      -46.0603      -1400         
410           410           -1359.86      -50.6058      -1410.46      
411           411           -1320.74      -49.993       -1370.73      
412           412           -1309.48      -39.7959      -1349.28      
413           413           -1418.57      -40.0122      -1458.58      
414           414           -1462.88      -40.2663      -1503.14      
415           415           -1488.93      -47.5918      -1536.52      
416           416           -1449.25      -40.0717      -1489.32      
417           417           -1323.11      -42.5939      -1365.7       
418           418           -1297.19      -52.1028      -1349.3       
419           419           -1272.2       -49.8808      -1322.08      
420           420           -1400.4       -41.8506      -1442.25      
421           421           -1454.63      -41.0696      -1495.7       
422           422           -1471.54      -44.4652      -1516         
423           423           -1473.42      -49.8197      -1523.24      
424           424           -1345.52      -50.1432      -1395.66      
425           425           -1366.04      -46.65        -1412.69      
426           426           -1475.98      -44.6071      -1520.59      
427           427           -1512.01      -35.4605      -1547.47      
428           428           -1604.27      -45.931       -1650.2       
429           429           -1494.83      -45.1401      -1539.97      
430           430           -1451.58      -47.6453      -1499.22      
431           431           -1482         -44.5941      -1526.6       
432           432           -1524.13      -43.7757      -1567.9       
433           433           -1463.99      -49.3727      -1513.36      
434           434           -1438.73      -53.8632      -1492.59      
435           435           -1447.27      -52.8418      -1500.11      
436           436           -1529.19      -53.2077      -1582.4       
437           437           -1369.65      -51.3091      -1420.96      
438           438           -1466.25      -48.901       -1515.15      
439           439           -1414.82      -41.4229      -1456.25      
440           440           -1445.88      -47.6791      -1493.56      
441           441           -1423.1       -48.1152      -1471.22      
442           442           -1367.58      -57.0362      -1424.62      
443           443           -1360.08      -53.7128      -1413.79      
444           444           -1294.68      -47.5687      -1342.25      
445           445           -1408.61      -53.6223      -1462.23      
446           446           -1317.05      -53.3098      -1370.36      
447           447           -1274.71      -62.3603      -1337.07      
448           448           -1384.73      -56.7944      -1441.53      
449           449           -1374.25      -51.8513      -1426.1       
450           450           -1352.78      -59.3491      -1412.13      
451           451           -1253.5       -61.5856      -1315.09      
452           452           -1255.28      -56.1491      -1311.43      
453           453           -1365.51      -49.3406      -1414.85      
454           454           -1374.16      -66.939       -1441.1       
455           455           -1336.41      -56.0451      -1392.45      
456           456           -1315.1       -57.7358      -1372.84      
457           457           -1359.75      -46.9329      -1406.68      
458           458           -1391.6       -55.3235      -1446.92      
459           459           -1416.61      -54.3362      -1470.95      
460           460           -1398.04      -44.3015      -1442.34      
461           461           -1293.39      -53.8102      -1347.2       
462           462           -1281.4       -49.9983      -1331.4       
463           463           -1450.22      -47.7946      -1498.01      
464           464           -1379.47      -43.2589      -1422.73      
465           465           -1387.31      -47.8861      -1435.2       
466           466           -1318.89      -45.6391      -1364.53      
467           467           -1298.59      -43.7484      -1342.33      
468           468           -1267.95      -47.4364      -1315.38      
469           469           -1397.96      -42.2858      -1440.24      
470           470           -1357.61      -50.4641      -1408.07      
471           471           -1407.95      -37.3254      -1445.28      
472           472           -1545.74      -45.182       -1590.92      
473           473           -1391.45      -46.2608      -1437.71      
474           474           -1507.2       -45.266       -1552.47      
475           475           -1553.95      -49.5708      -1603.52      
476           476           -1431.63      -45.8866      -1477.52      
477           477           -1553.83      -44.6768      -1598.5       
478           478           -1516.64      -49.7517      -1566.39      
479           479           -1371.49      -60.5102      -1432         
480           480           -1316.46      -51.8539      -1368.32      
481           481           -1376.63      -55.9105      -1432.54      
482           482           -1384.71      -55.6042      -1440.32      
483           483           -1427.72      -43.171       -1470.89      
484           484           -1288         -44.0701      -1332.07      
485           485           -1390.69      -43.4036      -1434.09      
486           486           -1269.78      -48.4074      -1318.19      
487           487           -1519.09      -42.7498      -1561.84      
488           488           -1462.96      -45.2614      -1508.22      
489           489           -1326.04      -43.0925      -1369.13      
490           490           -1168.13      -50.1533      -1218.28      
491           491           -1140.09      -48.1741      -1188.26      
492           492           -1185.06      -32.4291      -1217.49      
493           493           -1088.7       -50.9778      -1139.67      
494           494           -1159.58      -49.6936      -1209.27      
495           495           -1148.18      -50.9857      -1199.17      
496           496           -1290.08      -55.4983      -1345.58      
497           497           -1273.38      -46.6731      -1320.06      
498           498           -1218.47      -54.8399      -1273.31      
499           499           -1252.57      -39.4054      -1291.98      
500           500           -1209         -48.6938      -1257.69      
501           501           -1276.13      -42.9796      -1319.11      
502           502           -1214.24      -44.4368      -1258.68      
503           503           -1284.64      -46.4344      -1331.08      
504           504           -1153.16      -43.9202      -1197.08      
505           505           -1161.92      -46.5845      -1208.5       
506           506           -1278.17      -65.0502      -1343.22      
507           507           -1199.97      -49.5449      -1249.51      
508           508           -1130.61      -43.1867      -1173.8       
509           509           -1093.07      -53.3804      -1146.45      
510           510           -1142.33      -46.9626      -1189.29      
