Frame         Time          Elec          VdW           Total         
246           246           -1235.94      -46.0605      -1282         
247           247           -1281.61      -54.8379      -1336.45      
248           248           -1160.06      -48.1549      -1208.21      
249           249           -1167.33      -49.0648      -1216.39      
250           250           -1160.33      -40.8837      -1201.22      
251           251           -1172.37      -33.2966      -1205.66      
252           252           -1071.84      -43.2409      -1115.08      
253           253           -1083.69      -50.2884      -1133.97      
254           254           -1190.23      -47.9459      -1238.18      
255           255           -939.057      -42.0449      -981.102      
256           256           -1052.86      -53.9793      -1106.84      
257           257           -1171.39      -57.327       -1228.72      
258           258           -1135.84      -62.8168      -1198.66      
259           259           -1237.4       -57.9738      -1295.37      
260           260           -1343.36      -48.8852      -1392.25      
261           261           -1366.68      -55.7786      -1422.46      
262           262           -1437.52      -49.2665      -1486.78      
263           263           -1462.03      -44.8818      -1506.91      
264           264           -1436.56      -53.7641      -1490.32      
265           265           -1445.65      -57.1216      -1502.77      
266           266           -1434.56      -63.952       -1498.51      
267           267           -1410.36      -53.6827      -1464.05      
268           268           -1430.06      -57.7317      -1487.8       
269           269           -1504.75      -65.8984      -1570.65      
270           270           -1372.99      -54.2418      -1427.23      
271           271           -1476.7       -55.6007      -1532.3       
272           272           -1562.78      -55.424       -1618.21      
273           273           -1581.11      -47.5702      -1628.68      
274           274           -1484.82      -60.0143      -1544.83      
275           275           -1529.39      -61.7874      -1591.18      
276           276           -1446.63      -61.3366      -1507.97      
277           277           -1530.95      -66.3275      -1597.28      
278           278           -1452.72      -62.5579      -1515.28      
279           279           -1481.07      -56.671       -1537.74      
280           280           -1459.33      -69.7542      -1529.08      
281           281           -1425.36      -61.107       -1486.46      
282           282           -1378.57      -59.9714      -1438.54      
283           283           -1436.17      -54.0192      -1490.18      
284           284           -1372.9       -61.4228      -1434.33      
285           285           -1499.47      -62.2655      -1561.74      
286           286           -1495.22      -55.7631      -1550.98      
287           287           -1469.72      -58.7248      -1528.44      
288           288           -1407.04      -59.2677      -1466.31      
289           289           -1366.12      -60.1339      -1426.25      
290           290           -1459.36      -43.1319      -1502.49      
291           291           -1453.7       -47.442       -1501.14      
292           292           -1392         -48.62        -1440.62      
293           293           -1417.6       -45.393       -1463         
294           294           -1399.65      -53.4957      -1453.14      
295           295           -1334.42      -59.3105      -1393.74      
296           296           -1435.66      -51.7088      -1487.36      
297           297           -1430.9       -52.6041      -1483.5       
298           298           -1347.51      -40.1827      -1387.69      
299           299           -1358         -59.6671      -1417.67      
300           300           -1375.3       -60.777       -1436.08      
301           301           -1420.47      -57.4368      -1477.91      
302           302           -1310.16      -43.467       -1353.63      
303           303           -1313.73      -43.2295      -1356.96      
304           304           -1338.15      -51.983       -1390.13      
305           305           -1360.89      -56.1468      -1417.03      
306           306           -1418.49      -48.1313      -1466.62      
307           307           -1396.33      -48.5816      -1444.91      
308           308           -1409.57      -46.8014      -1456.37      
309           309           -1413.24      -44.4113      -1457.65      
310           310           -1438.94      -43.7628      -1482.71      
311           311           -1512.86      -41.3411      -1554.2       
312           312           -1404.77      -45.103       -1449.88      
313           313           -1503.92      -42.6748      -1546.59      
314           314           -1490.49      -45.7096      -1536.2       
315           315           -1471.04      -47.1305      -1518.17      
316           316           -1470.75      -39.1517      -1509.9       
317           317           -1514.77      -26.3797      -1541.15      
318           318           -1474.47      -47.2944      -1521.77      
319           319           -1453.27      -42.3196      -1495.58      
320           320           -1400.31      -51.1058      -1451.41      
321           321           -1379.92      -58.2925      -1438.21      
322           322           -1459.29      -57.4196      -1516.71      
323           323           -1417.81      -51.0206      -1468.83      
324           324           -1402.71      -56.7944      -1459.51      
325           325           -1408.14      -61.2459      -1469.38      
326           326           -1451.09      -57.6697      -1508.76      
327           327           -1538.83      -56.7566      -1595.58      
328           328           -1489.91      -62.5975      -1552.5       
329           329           -1547.24      -45.944       -1593.18      
330           330           -1489.01      -78.5985      -1567.61      
331           331           -1491.52      -60.3624      -1551.88      
332           332           -1597.28      -54.5683      -1651.85      
333           333           -1551.32      -59.2987      -1610.62      
334           334           -1579.16      -53.5581      -1632.72      
335           335           -1517.56      -57.6527      -1575.21      
336           336           -1476.7       -47.3464      -1524.05      
337           337           -1454.36      -53.0542      -1507.41      
338           338           -1423.9       -54.2196      -1478.12      
339           339           -1441.78      -57.1597      -1498.94      
340           340           -1476.27      -48.755       -1525.02      
341           341           -1417.48      -48.699       -1466.18      
342           342           -1408.69      -62.2121      -1470.91      
343           343           -1433.79      -58.5777      -1492.37      
344           344           -1384.7       -53.9338      -1438.64      
345           345           -1372.7       -57.8539      -1430.55      
346           346           -1382.33      -51.7511      -1434.08      
347           347           -1367.29      -49.189       -1416.48      
348           348           -1328.42      -62.3768      -1390.8       
349           349           -1415.61      -59.0714      -1474.68      
350           350           -1274.85      -54.96        -1329.81      
351           351           -1379.3       -51.6863      -1430.98      
352           352           -1386.13      -67.6111      -1453.74      
353           353           -1407.36      -60.0396      -1467.4       
354           354           -1398.29      -65.1537      -1463.44      
355           355           -1381.83      -56.5969      -1438.43      
356           356           -1299.48      -72.5836      -1372.06      
357           357           -1403.19      -62.3258      -1465.52      
358           358           -1332.25      -58.5599      -1390.81      
359           359           -1347.03      -51.5981      -1398.63      
360           360           -1309.16      -56.651       -1365.81      
361           361           -1340.95      -49.3904      -1390.34      
362           362           -1338.27      -52.7212      -1390.99      
363           363           -1281.31      -53.0301      -1334.34      
364           364           -1240.65      -55.6144      -1296.27      
365           365           -1289.03      -39.8583      -1328.89      
366           366           -1296.08      -57.0609      -1353.15      
367           367           -1200.08      -48.3108      -1248.39      
368           368           -1190.04      -44.4062      -1234.44      
369           369           -1217.23      -48.2164      -1265.45      
370           370           -1324.5       -52.3993      -1376.9       
371           371           -1291.7       -46.5142      -1338.22      
372           372           -1331.78      -53.178       -1384.96      
373           373           -1265.72      -41.0341      -1306.75      
374           374           -1334.64      -47.7653      -1382.4       
375           375           -1237.25      -52.4088      -1289.65      
376           376           -1275.27      -47.1289      -1322.4       
377           377           -1175.37      -53.0214      -1228.39      
378           378           -1281.19      -45.0745      -1326.26      
379           379           -1316.78      -54.9319      -1371.72      
380           380           -1331.45      -48.8324      -1380.29      
381           381           -1307.09      -53.5683      -1360.66      
382           382           -1346.76      -53.1196      -1399.88      
383           383           -1373.35      -54.6852      -1428.03      
384           384           -1335.17      -52.3243      -1387.5       
385           385           -1310.33      -56.5725      -1366.9       
386           386           -1329.25      -65.5521      -1394.8       
387           387           -1308.46      -70.8993      -1379.36      
388           388           -1290.35      -58.7525      -1349.1       
389           389           -1235.08      -59.6697      -1294.75      
390           390           -1255.2       -63.7948      -1318.99      
391           391           -1250.03      -65.7636      -1315.79      
392           392           -1238.87      -50.1325      -1289.01      
393           393           -1148.67      -50.3745      -1199.04      
394           394           -1261.85      -48.76        -1310.61      
395           395           -1181.18      -54.1772      -1235.36      
396           396           -1248.36      -40.0191      -1288.38      
397           397           -1220.88      -56.1775      -1277.06      
398           398           -1337.93      -46.1937      -1384.12      
399           399           -1292.27      -50.5742      -1342.84      
400           400           -1213.77      -58.8229      -1272.59      
401           401           -1189.39      -48.8526      -1238.24      
402           402           -1173.56      -61.5458      -1235.11      
403           403           -1185.42      -51.741       -1237.16      
404           404           -1139.52      -53.7288      -1193.25      
405           405           -1176.31      -53.9795      -1230.29      
406           406           -1162.57      -49.2466      -1211.82      
407           407           -1185.79      -51.9998      -1237.79      
408           408           -1195.91      -56.3805      -1252.29      
409           409           -1232.44      -55.4551      -1287.89      
410           410           -1170.97      -57.3211      -1228.29      
411           411           -1301.03      -58.823       -1359.86      
412           412           -1218.56      -55.4309      -1273.99      
413           413           -1135.71      -56.7381      -1192.45      
414           414           -1174.21      -57.4419      -1231.65      
415           415           -1163.59      -58.3732      -1221.96      
416           416           -1243.81      -60.7362      -1304.55      
417           417           -1181.96      -54.1315      -1236.1       
418           418           -1167.28      -48.6344      -1215.92      
419           419           -1260.19      -46.6357      -1306.83      
420           420           -1261.8       -52.5302      -1314.33      
421           421           -1224.62      -53.8537      -1278.47      
422           422           -1183.88      -52.5132      -1236.39      
423           423           -1040.85      -50.1873      -1091.04      
424           424           -1111.46      -44.9246      -1156.39      
425           425           -1130.73      -46.4356      -1177.17      
426           426           -1059.82      -54.7228      -1114.54      
427           427           -1064.91      -62.3793      -1127.29      
428           428           -1004.16      -66.9448      -1071.11      
429           429           -1097.47      -48.7004      -1146.17      
430           430           -1116.78      -55.0238      -1171.8       
431           431           -1133.9       -53.6623      -1187.56      
432           432           -1161.11      -53.4295      -1214.54      
433           433           -1115.36      -38.4173      -1153.77      
434           434           -1191.58      -46.8412      -1238.42      
435           435           -1139.44      -54.141       -1193.58      
436           436           -1124.56      -51.7776      -1176.34      
437           437           -1125.16      -48.7548      -1173.92      
438           438           -1162.35      -52.9081      -1215.25      
439           439           -1180.78      -50.6503      -1231.43      
440           440           -1203.47      -49.1956      -1252.66      
441           441           -1273.63      -51.3277      -1324.96      
442           442           -1355.15      -43.3114      -1398.46      
443           443           -1217.56      -68.3048      -1285.86      
444           444           -1238.52      -55.6928      -1294.21      
445           445           -1230.14      -48.959       -1279.1       
446           446           -1242.41      -64.6001      -1307.01      
447           447           -1273.13      -54.9528      -1328.08      
448           448           -1260.07      -48.1708      -1308.24      
449           449           -1256.2       -58.7046      -1314.9       
450           450           -1270.59      -57.0707      -1327.66      
451           451           -1201.43      -60.2347      -1261.67      
452           452           -1220.56      -51.584       -1272.14      
453           453           -1227.87      -56.8606      -1284.73      
454           454           -1189.95      -60.3069      -1250.26      
455           455           -1301.34      -54.4042      -1355.74      
456           456           -1320.12      -50.889       -1371.01      
457           457           -1265.04      -54.037       -1319.08      
458           458           -1173.7       -48.3433      -1222.05      
459           459           -1176.77      -54.8148      -1231.59      
460           460           -1323.04      -59.9023      -1382.95      
461           461           -1358.17      -51.532       -1409.71      
462           462           -1264.2       -56.8251      -1321.03      
463           463           -1375.07      -41.9478      -1417.02      
464           464           -1358.8       -53.3445      -1412.14      
465           465           -1421.15      -48.7365      -1469.89      
466           466           -1373.53      -56.9371      -1430.47      
467           467           -1371.52      -55.9849      -1427.51      
468           468           -1400.23      -49.5548      -1449.78      
469           469           -1397.61      -34.4557      -1432.07      
470           470           -1265.44      -54.4746      -1319.91      
471           471           -1289.64      -58.091       -1347.74      
472           472           -1282.58      -55.4522      -1338.03      
473           473           -1301.27      -54.1807      -1355.45      
474           474           -1331.73      -42.6389      -1374.37      
475           475           -1437.01      -50.3506      -1487.36      
476           476           -1425.35      -50.8208      -1476.17      
477           477           -1280.6       -39.5184      -1320.12      
478           478           -1331.22      -50.8819      -1382.1       
479           479           -1279.5       -43.5144      -1323.01      
480           480           -1321.82      -36.7269      -1358.55      
481           481           -1343.04      -38.2756      -1381.32      
482           482           -1264.85      -42.4639      -1307.31      
483           483           -1336.8       -46.8883      -1383.69      
484           484           -1242.38      -40.5743      -1282.96      
485           485           -1233.28      -54.401       -1287.69      
486           486           -1300.58      -39.762       -1340.34      
487           487           -1305.42      -45.3028      -1350.72      
488           488           -1369.65      -44.0005      -1413.66      
489           489           -1389.88      -38.46        -1428.34      
490           490           -1446.36      -55.2714      -1501.63      
491           491           -1398.96      -49.098       -1448.06      
492           492           -1334.7       -52.4052      -1387.11      
493           493           -1426.79      -49.8543      -1476.65      
494           494           -1360.07      -53.0872      -1413.15      
495           495           -1400.94      -50.2406      -1451.18      
496           496           -1274.01      -61.8593      -1335.86      
497           497           -1301.06      -67.036       -1368.09      
498           498           -1374.92      -71.2585      -1446.18      
499           499           -1308.34      -63.3815      -1371.72      
500           500           -1280.02      -70.7613      -1350.78      
501           501           -1266.05      -72.6243      -1338.68      
502           502           -1373.11      -67.05        -1440.16      
503           503           -1282.14      -65.2772      -1347.41      
504           504           -1228.87      -80.6392      -1309.51      
505           505           -1299.8       -68.4948      -1368.3       
506           506           -1222.76      -59.7696      -1282.53      
507           507           -1170.1       -76.0705      -1246.17      
508           508           -1216.98      -72.5638      -1289.54      
509           509           -1222.27      -72.7266      -1294.99      
510           510           -1243.95      -62.9304      -1306.88      
511           511           -1234.24      -70.3846      -1304.63      
512           512           -1210.6       -68.487       -1279.08      
513           513           -1155.27      -74.8006      -1230.07      
514           514           -1171.55      -65.4936      -1237.04      
515           515           -1158.15      -74.332       -1232.48      
